#EventID|Time|Latitude|Longitude|Depth/Km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName|EventType
26084711|2021-02-13T16:05:01.550000|43.4052|12.4743|7.9|BULLETIN-INGV||||ML|2.0|--|5 km SE Pietralunga (PG)|earthquake
26093871|2021-02-14T23:59:14.360000|42.7445|12.76|7.9|BULLETIN-INGV||||ML|2.4|--|2 km NE Spoleto (PG)|earthquake
26094021|2021-02-15T01:20:52.540000|43.3718|12.514|8.3|BULLETIN-INGV||||ML|2.1|--|6 km W Gubbio (PG)|earthquake
26094361|2021-02-15T03:45:19.770000|42.7433|12.7555|7.7|BULLETIN-INGV||||ML|2.4|--|2 km NE Spoleto (PG)|earthquake
26094541|2021-02-15T04:39:31.550000|42.7393|12.7562|7.7|BULLETIN-INGV||||ML|2.4|--|1 km E Spoleto (PG)|earthquake
26094831|2021-02-15T06:10:08.770000|42.7483|12.7537|9.0|BULLETIN-INGV||||ML|2.0|--|2 km NE Spoleto (PG)|earthquake
26096461|2021-02-15T12:39:55.220000|42.745|12.7635|7.3|BULLETIN-INGV||||ML|2.0|--|2 km E Spoleto (PG)|earthquake
26101831|2021-02-16T18:05:29.520000|42.7605|11.021|7.7|BULLETIN-INGV||||ML|2.0|--|8 km W Grosseto (GR)|earthquake
26106841|2021-02-17T16:43:08.470000|43.1383|12.5672|8.4|BULLETIN-INGV||||ML|2.0|--|4 km SW Valfabbrica (PG)|earthquake
26112801|2021-02-19T00:25:16.740000|42.5018|13.2763|13.7|BULLETIN-INGV||||ML|2.0|--|3 km SW Capitignano (AQ)|earthquake
26112851|2021-02-19T00:35:41.270000|42.6263|13.1418|11.1|BULLETIN-INGV||||ML|2.5|--|2 km W Cittareale (RI)|earthquake
26115891|2021-02-19T22:17:01.790000|43.4177|12.4495|8.0|BULLETIN-INGV||||ML|2.2|--|3 km SE Pietralunga (PG)|earthquake
26115951|2021-02-19T22:42:45.690000|43.4172|12.4515|7.6|BULLETIN-INGV||||ML|2.6|--|3 km SE Pietralunga (PG)|earthquake
26116681|2021-02-20T03:00:03.000000|43.4197|12.4532|7.7|BULLETIN-INGV||||ML|2.0|--|3 km SE Pietralunga (PG)|earthquake
26132791|2021-02-24T14:59:29.930000|42.6862|13.1752|13.3|BULLETIN-INGV||||ML|2.0|--|6 km W Accumoli (RI)|earthquake
26139361|2021-02-25T20:34:10.960000|43.3918|12.4883|8.9|BULLETIN-INGV||||ML|2.7|--|7 km SE Pietralunga (PG)|earthquake
