#EventID|Time|Latitude|Longitude|Depth/Km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName|EventType
33435851|2022-11-20T11:14:57.240000|44.0608|13.2543|21.5|SURVEY-INGV||||ML|2.1|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33435921|2022-11-20T11:26:00.560000|44.0382|13.3052|9.4|SURVEY-INGV||||ML|2.3|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33436031|2022-11-20T11:26:59.460000|43.911|13.2033|6.8|SURVEY-INGV||||ML|2.2|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33436071|2022-11-20T11:32:01.430000|44.0225|13.3082|8.7|SURVEY-INGV||||ML|1.8|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33436201|2022-11-20T11:42:23.940000|43.952|13.259|9.5|SURVEY-INGV||||ML|2.0|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33436231|2022-11-20T11:48:23.760000|43.8833|13.2768|9.3|SURVEY-INGV||||ML|2.5|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33437051|2022-11-20T15:01:01.410000|44.0198|13.238|21.4|SURVEY-INGV||||ML|2.3|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33437881|2022-11-20T18:25:42.600000|43.9622|13.3028|25.4|SURVEY-INGV||||ML|1.9|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33438331|2022-11-20T20:25:32.070000|44.0428|13.4245|11.5|SURVEY-INGV||||ML|2.5|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33438611|2022-11-20T22:17:06.790000|43.9687|13.3938|11.5|SURVEY-INGV||||ML|2.0|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33439541|2022-11-21T01:06:10.690000|43.9962|13.2828|8.7|SURVEY-INGV||||ML|2.1|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33439611|2022-11-21T01:29:32.490000|44.0093|13.3127|5.9|SURVEY-INGV||||ML|1.7|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33439741|2022-11-21T04:02:26.200000|43.9218|13.3443|8.8|SURVEY-INGV||||ML|1.9|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33439781|2022-11-21T04:16:28.150000|44.0005|13.2843|7.7|SURVEY-INGV||||ML|2.1|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33439971|2022-11-21T04:57:54.350000|43.9522|13.299|8.0|SURVEY-INGV||||ML|2.1|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33440051|2022-11-21T05:24:46.850000|44.0047|13.352|6.7|SURVEY-INGV||||ML|1.8|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33440551|2022-11-21T06:53:12.180000|44.006|13.3017|7.9|SURVEY-INGV||||ML|2.4|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33440721|2022-11-21T07:38:37.960000|43.9697|13.2862|7.6|SURVEY-INGV||||ML|2.2|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33441311|2022-11-21T09:10:08.950000|43.9415|13.2573|8.2|SURVEY-INGV||||ML|1.9|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33441571|2022-11-21T09:55:01.930000|44.0128|13.2987|7.9|SURVEY-INGV||||ML|1.6|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33441711|2022-11-21T10:20:53.830000|43.9523|13.3373|8.2|SURVEY-INGV||||ML|2.0|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
